"","StateAb","DivisionID","DivisionNm","PollingPlaceID","PollingPlace","CandidateID","Surname","GivenNm","BallotPosition","Elected","HistoricElected","PartyAb","PartyNm","OrdinaryVotes","Swing"
"17441","WA",242,"Moore",7928,"Craigie",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",1037,-0.7
"17442","WA",242,"Moore",7928,"Craigie",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",935,0.7
"17443","WA",242,"Moore",32450,"Currambine",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",894,-0.63
"17444","WA",242,"Moore",32450,"Currambine",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1538,0.63
"17445","WA",242,"Moore",30233,"Divisional Office (PREPOLL)",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",0,-36.76
"17446","WA",242,"Moore",30233,"Divisional Office (PREPOLL)",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",0,-63.24
"17447","WA",242,"Moore",7566,"Duncraig",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",823,-0.96
"17448","WA",242,"Moore",7566,"Duncraig",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1360,0.96
"17449","WA",242,"Moore",7567,"Duncraig East",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",446,-3.21
"17450","WA",242,"Moore",7567,"Duncraig East",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1120,3.21
"17451","WA",242,"Moore",7568,"Duncraig North",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",759,-1.86
"17452","WA",242,"Moore",7568,"Duncraig North",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1261,1.86
"17453","WA",242,"Moore",7569,"Duncraig South",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",562,-1.34
"17454","WA",242,"Moore",7569,"Duncraig South",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1309,1.34
"17455","WA",242,"Moore",7932,"Edgewater",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",905,-0.63
"17456","WA",242,"Moore",7932,"Edgewater",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1192,0.63
"17457","WA",242,"Moore",7938,"Heathridge",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",918,-1.59
"17458","WA",242,"Moore",7938,"Heathridge",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1020,1.59
"17459","WA",242,"Moore",11594,"Heathridge East",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",774,-3.39
"17460","WA",242,"Moore",11594,"Heathridge East",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",737,3.39
"17461","WA",242,"Moore",7577,"Hillarys",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",1034,-1.22
"17462","WA",242,"Moore",7577,"Hillarys",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",2107,1.22
"17463","WA",242,"Moore",32453,"Hillarys North",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",389,-0.24
"17464","WA",242,"Moore",32453,"Hillarys North",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1333,0.24
"17465","WA",242,"Moore",38452,"Iluka",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",267,-0.12
"17466","WA",242,"Moore",38452,"Iluka",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",541,0.12
"17467","WA",242,"Moore",11903,"Joondalup",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",1065,1.17
"17468","WA",242,"Moore",11903,"Joondalup",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1348,-1.17
"17469","WA",242,"Moore",38453,"Joondalup Central",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",520,-0.66
"17470","WA",242,"Moore",38453,"Joondalup Central",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",674,0.66
"17471","WA",242,"Moore",65537,"Joondalup MOORE PPVC",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",1776,-1.7
"17472","WA",242,"Moore",65537,"Joondalup MOORE PPVC",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",3071,1.7
"17473","WA",242,"Moore",7942,"Kallaroo",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",830,-0.9
"17474","WA",242,"Moore",7942,"Kallaroo",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1661,0.9
"17475","WA",242,"Moore",31962,"Kinross",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",1234,-2.99
"17476","WA",242,"Moore",31962,"Kinross",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1768,2.99
"17477","WA",242,"Moore",7581,"Marmion",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",483,-2.31
"17478","WA",242,"Moore",7581,"Marmion",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1113,2.31
"17479","WA",242,"Moore",32452,"Mindarie",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",897,-4.11
"17480","WA",242,"Moore",32452,"Mindarie",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",2204,4.11
"17481","WA",242,"Moore",7955,"Mullaloo",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",941,-0.73
"17482","WA",242,"Moore",7955,"Mullaloo",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1490,0.73
"17483","WA",242,"Moore",7957,"Ocean Reef",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",890,0.48
"17484","WA",242,"Moore",7957,"Ocean Reef",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1617,-0.48
"17485","WA",242,"Moore",31061,"Ocean Reef North",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",891,-0.52
"17486","WA",242,"Moore",31061,"Ocean Reef North",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1836,0.52
"17487","WA",242,"Moore",7584,"Padbury",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",816,-1.85
"17488","WA",242,"Moore",7584,"Padbury",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",901,1.85
"17489","WA",242,"Moore",7585,"Padbury South",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",1074,0.98
"17490","WA",242,"Moore",7585,"Padbury South",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1418,-0.98
"17491","WA",242,"Moore",13978,"Perth (Moore)",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",42,2.52
"17492","WA",242,"Moore",13978,"Perth (Moore)",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",46,-2.52
"17493","WA",242,"Moore",32134,"Rottnest (Moore)",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",28,0.75
"17494","WA",242,"Moore",32134,"Rottnest (Moore)",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",38,-0.75
"17495","WA",242,"Moore",32376,"Sorrento",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",518,-0.87
"17496","WA",242,"Moore",32376,"Sorrento",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1099,0.87
"17497","WA",242,"Moore",32446,"Sorrento Beach",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",494,0.34
"17498","WA",242,"Moore",32446,"Sorrento Beach",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",1711,-0.34
"17499","WA",242,"Moore",34082,"Special Hospital Team 1",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",53,-2.47
"17500","WA",242,"Moore",34082,"Special Hospital Team 1",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",106,2.47
"17501","WA",242,"Moore",47262,"Special Hospital Team 2",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party",14,14.35
"17502","WA",242,"Moore",47262,"Special Hospital Team 2",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal",13,-14.35
"17503","WA",243,"O'Connor",7645,"Albany",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",465,-12.79
"17504","WA",243,"O'Connor",7645,"Albany",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",465,12.79
"17505","WA",243,"O'Connor",7671,"Albany Centennial Park",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",682,-6.85
"17506","WA",243,"O'Connor",7671,"Albany Centennial Park",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",934,6.85
"17507","WA",243,"O'Connor",7646,"Albany Central",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",796,-10.83
"17508","WA",243,"O'Connor",7646,"Albany Central",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",882,10.83
"17509","WA",243,"O'Connor",7701,"Albany Lockyer",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",1065,-6.34
"17510","WA",243,"O'Connor",7701,"Albany Lockyer",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",1142,6.34
"17511","WA",243,"O'Connor",7714,"Albany Middleton Beach",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",328,-6.71
"17512","WA",243,"O'Connor",7714,"Albany Middleton Beach",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",342,6.71
"17513","WA",243,"O'Connor",32815,"Albany PPVC",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",1191,-1.69
"17514","WA",243,"O'Connor",32815,"Albany PPVC",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",1295,1.69
"17515","WA",243,"O'Connor",7730,"Albany Spencer Park",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",782,-5.96
"17516","WA",243,"O'Connor",7730,"Albany Spencer Park",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",852,5.96
"17517","WA",243,"O'Connor",7741,"Albany Yakamia",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",766,-8.59
"17518","WA",243,"O'Connor",7741,"Albany Yakamia",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",1022,8.59
"17519","WA",243,"O'Connor",7975,"Arthur River",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",63,2.94
"17520","WA",243,"O'Connor",7975,"Arthur River",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",59,-2.94
"17521","WA",243,"O'Connor",7653,"Bayonet Head",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",679,-3.32
"17522","WA",243,"O'Connor",7653,"Bayonet Head",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",753,3.32
"17523","WA",243,"O'Connor",65477,"BLV O'Connor PPVC",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",4,57.14
"17524","WA",243,"O'Connor",65477,"BLV O'Connor PPVC",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",3,42.86
"17525","WA",243,"O'Connor",7987,"Borden",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",88,2.47
"17526","WA",243,"O'Connor",7987,"Borden",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",45,-2.47
"17527","WA",243,"O'Connor",7805,"Boulder",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",753,-17.95
"17528","WA",243,"O'Connor",7805,"Boulder",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",886,17.95
"17529","WA",243,"O'Connor",7656,"Boyup Brook",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",273,-7.51
"17530","WA",243,"O'Connor",7656,"Boyup Brook",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",353,7.51
"17531","WA",243,"O'Connor",7990,"Bremer Bay",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",142,17.16
"17532","WA",243,"O'Connor",7990,"Bremer Bay",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",83,-17.16
"17533","WA",243,"O'Connor",7657,"Bridgetown",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",741,-7.71
"17534","WA",243,"O'Connor",7657,"Bridgetown",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",792,7.71
"17535","WA",243,"O'Connor",7991,"Brookton",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",223,-12.35
"17536","WA",243,"O'Connor",7991,"Brookton",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",202,12.35
"17537","WA",243,"O'Connor",7992,"Broomehill",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",146,11.72
"17538","WA",243,"O'Connor",7992,"Broomehill",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",83,-11.72
"17539","WA",243,"O'Connor",7993,"Bruce Rock",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",194,1.17
"17540","WA",243,"O'Connor",7993,"Bruce Rock",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",188,-1.17
"17541","WA",243,"O'Connor",7811,"Castletown",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",767,-7.82
"17542","WA",243,"O'Connor",7811,"Castletown",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",980,7.82
"17543","WA",243,"O'Connor",7814,"Condingup",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",69,-2.46
"17544","WA",243,"O'Connor",7814,"Condingup",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",84,2.46
"17545","WA",243,"O'Connor",7816,"Coolgardie",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",175,-11.01
"17546","WA",243,"O'Connor",7816,"Coolgardie",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",152,11.01
"17547","WA",243,"O'Connor",8003,"Corrigin",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",306,-4.67
"17548","WA",243,"O'Connor",8003,"Corrigin",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",232,4.67
"17549","WA",243,"O'Connor",8004,"Cranbrook",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",204,13.71
"17550","WA",243,"O'Connor",8004,"Cranbrook",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",107,-13.72
"17551","WA",243,"O'Connor",8005,"Cuballing",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",176,4.57
"17552","WA",243,"O'Connor",8005,"Cuballing",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",108,-4.57
"17553","WA",243,"O'Connor",7818,"Dalyup",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",42,-2.25
"17554","WA",243,"O'Connor",7818,"Dalyup",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",47,2.25
"17555","WA",243,"O'Connor",8010,"Darkan",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",138,8.27
"17556","WA",243,"O'Connor",8010,"Darkan",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",105,-8.27
"17557","WA",243,"O'Connor",7681,"Denmark",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",1082,-5.76
"17558","WA",243,"O'Connor",7681,"Denmark",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",796,5.76
"17559","WA",243,"O'Connor",30234,"Divisional Office (PREPOLL)",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",1255,-16.11
"17560","WA",243,"O'Connor",30234,"Divisional Office (PREPOLL)",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",1642,16.11
"17561","WA",243,"O'Connor",8015,"Dumbleyung",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",123,14.16
"17562","WA",243,"O'Connor",8015,"Dumbleyung",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",59,-14.16
"17563","WA",243,"O'Connor",8016,"Duranillin",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",54,8.71
"17564","WA",243,"O'Connor",8016,"Duranillin",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",55,-8.71
"17565","WA",243,"O'Connor",7687,"Elleker",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",237,-14.01
"17566","WA",243,"O'Connor",7687,"Elleker",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",248,14.01
"17567","WA",243,"O'Connor",7688,"Emu Point",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",206,-0.71
"17568","WA",243,"O'Connor",7688,"Emu Point",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",233,0.71
"17569","WA",243,"O'Connor",7822,"Esperance",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",896,-6.1
"17570","WA",243,"O'Connor",7822,"Esperance",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",994,6.1
"17571","WA",243,"O'Connor",32761,"Esperance PPVC",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",544,-5.17
"17572","WA",243,"O'Connor",32761,"Esperance PPVC",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",623,5.17
"17573","WA",243,"O'Connor",8020,"Frankland",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",105,-1.16
"17574","WA",243,"O'Connor",8020,"Frankland",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",68,1.16
"17575","WA",243,"O'Connor",7828,"Gibson",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",73,-7.23
"17576","WA",243,"O'Connor",7828,"Gibson",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",116,7.23
"17577","WA",243,"O'Connor",8026,"Gnowangerup",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",198,15.67
"17578","WA",243,"O'Connor",8026,"Gnowangerup",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",132,-15.67
"17579","WA",243,"O'Connor",7831,"Grass Patch",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",30,3.05
"17580","WA",243,"O'Connor",7831,"Grass Patch",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",21,-3.05
"17581","WA",243,"O'Connor",7692,"Greenbushes",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",136,-8.08
"17582","WA",243,"O'Connor",7692,"Greenbushes",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",192,8.08
"17583","WA",243,"O'Connor",47784,"Harrismith",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",73,15.03
"17584","WA",243,"O'Connor",47784,"Harrismith",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",42,-15.03
"17585","WA",243,"O'Connor",8030,"Highbury",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",98,-2.25
"17586","WA",243,"O'Connor",8030,"Highbury",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",70,2.25
"17587","WA",243,"O'Connor",7835,"Hopetoun",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",203,-10.79
"17588","WA",243,"O'Connor",7835,"Hopetoun",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",232,10.79
"17589","WA",243,"O'Connor",8032,"Hyden",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",163,8.58
"17590","WA",243,"O'Connor",8032,"Hyden",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",92,-8.58
"17591","WA",243,"O'Connor",8034,"Jerramungup",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",129,8.87
"17592","WA",243,"O'Connor",8034,"Jerramungup",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",119,-8.87
"17593","WA",243,"O'Connor",7703,"Kalgan",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",323,-9.17
"17594","WA",243,"O'Connor",7703,"Kalgan",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",331,9.17
"17595","WA",243,"O'Connor",7839,"Kalgoorlie",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",381,-19.39
"17596","WA",243,"O'Connor",7839,"Kalgoorlie",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",520,19.39
"17597","WA",243,"O'Connor",7840,"Kalgoorlie East",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",94,-17.78
"17598","WA",243,"O'Connor",7840,"Kalgoorlie East",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",79,17.78
"17599","WA",243,"O'Connor",7841,"Kalgoorlie Eastern Goldfields",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",209,-21.65
"17600","WA",243,"O'Connor",7841,"Kalgoorlie Eastern Goldfields",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",239,21.65
"17601","WA",243,"O'Connor",32506,"Kalgoorlie Hannans",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",313,-20.11
"17602","WA",243,"O'Connor",32506,"Kalgoorlie Hannans",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",473,20.11
"17603","WA",243,"O'Connor",7843,"Kalgoorlie North",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",636,-22.32
"17604","WA",243,"O'Connor",7843,"Kalgoorlie North",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",902,22.32
"17605","WA",243,"O'Connor",7846,"Kalgoorlie Piccadilly",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",304,-15.02
"17606","WA",243,"O'Connor",7846,"Kalgoorlie Piccadilly",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",344,15.02
"17607","WA",243,"O'Connor",34057,"Kalgoorlie Somerville",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",538,-22.05
"17608","WA",243,"O'Connor",34057,"Kalgoorlie Somerville",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",938,22.05
"17609","WA",243,"O'Connor",7842,"Kalgoorlie South",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",547,-19.21
"17610","WA",243,"O'Connor",7842,"Kalgoorlie South",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",685,19.21
"17611","WA",243,"O'Connor",7848,"Kambalda",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",89,-23.67
"17612","WA",243,"O'Connor",7848,"Kambalda",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",118,23.67
"17613","WA",243,"O'Connor",7849,"Kambalda West",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",238,-15.62
"17614","WA",243,"O'Connor",7849,"Kambalda West",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",314,15.62
"17615","WA",243,"O'Connor",8038,"Katanning",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",603,0.62
"17616","WA",243,"O'Connor",8038,"Katanning",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",674,-0.62
"17617","WA",243,"O'Connor",58889,"Katanning East",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",194,-1.07
"17618","WA",243,"O'Connor",58889,"Katanning East",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",232,1.07
"17619","WA",243,"O'Connor",8041,"Kendenup",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",263,0.32
"17620","WA",243,"O'Connor",8041,"Kendenup",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",181,-0.32
"17621","WA",243,"O'Connor",7696,"King River",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",272,-0.47
"17622","WA",243,"O'Connor",7696,"King River",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",293,0.47
"17623","WA",243,"O'Connor",8042,"Kojonup",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",442,3.98
"17624","WA",243,"O'Connor",8042,"Kojonup",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",406,-3.98
"17625","WA",243,"O'Connor",8043,"Kondinin",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",113,9.79
"17626","WA",243,"O'Connor",8043,"Kondinin",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",56,-9.79
"17627","WA",243,"O'Connor",8045,"Kukerin",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",56,2.42
"17628","WA",243,"O'Connor",8045,"Kukerin",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",31,-2.42
"17629","WA",243,"O'Connor",8046,"Kulin",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",187,3.71
"17630","WA",243,"O'Connor",8046,"Kulin",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",93,-3.71
"17631","WA",243,"O'Connor",8048,"Lake Grace",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",225,6.03
"17632","WA",243,"O'Connor",8048,"Lake Grace",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",148,-6.03
"17633","WA",243,"O'Connor",8049,"Lake King",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",66,7.26
"17634","WA",243,"O'Connor",8049,"Lake King",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",42,-7.26
"17635","WA",243,"O'Connor",7854,"Laverton",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",85,6.96
"17636","WA",243,"O'Connor",7854,"Laverton",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",77,-6.96
"17637","WA",243,"O'Connor",7855,"Leinster",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",80,10.05
"17638","WA",243,"O'Connor",7855,"Leinster",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",81,-10.05
"17639","WA",243,"O'Connor",32764,"Leinster Interstate PPVC",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",0,0
"17640","WA",243,"O'Connor",32764,"Leinster Interstate PPVC",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",0,0
"17641","WA",243,"O'Connor",7856,"Leonora",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",119,0.27
"17642","WA",243,"O'Connor",7856,"Leonora",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",122,-0.27
"17643","WA",243,"O'Connor",7700,"Little Grove",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",442,-7.73
"17644","WA",243,"O'Connor",7700,"Little Grove",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",547,7.73
"17645","WA",243,"O'Connor",7706,"Manjimup",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",656,-12.29
"17646","WA",243,"O'Connor",7706,"Manjimup",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",1031,12.29
"17647","WA",243,"O'Connor",7707,"Manjimup East",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",317,0.61
"17648","WA",243,"O'Connor",7707,"Manjimup East",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",439,-0.61
"17649","WA",243,"O'Connor",34357,"Manjimup PPVC",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",297,1.18
"17650","WA",243,"O'Connor",34357,"Manjimup PPVC",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",359,-1.18
"17651","WA",243,"O'Connor",7860,"Marvel Loch",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",8,-11.57
"17652","WA",243,"O'Connor",7860,"Marvel Loch",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",16,11.57
"17653","WA",243,"O'Connor",7711,"Mayanup",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals",64,-10.81
"17654","WA",243,"O'Connor",7711,"Mayanup",23944,"WILSON","Rick",8,"Y","N","LP","Liberal",93,10.81
