2013 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:17496 Phase:FinalResults Generated:2014-10-28T11:22:52 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,218,Indi,4099,Tawonga,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,111,56.06
VIC,218,Indi,4099,Tawonga,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,87,43.94
VIC,218,Indi,4100,Thoona,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,54,46.96
VIC,218,Indi,4100,Thoona,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,61,53.04
VIC,218,Indi,4366,Thornton,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,61,34.27
VIC,218,Indi,4366,Thornton,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,117,65.73
VIC,218,Indi,8898,Tolmie,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,116,50.88
VIC,218,Indi,8898,Tolmie,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,112,49.12
VIC,218,Indi,4367,Toolangi,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,118,48.36
VIC,218,Indi,4367,Toolangi,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,126,51.64
VIC,218,Indi,4103,Tungamah,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,81,44.26
VIC,218,Indi,4103,Tungamah,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,102,55.74
VIC,218,Indi,4104,Wahgunyah,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,347,59.11
VIC,218,Indi,4104,Wahgunyah,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,240,40.89
VIC,218,Indi,4105,Walwa,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,86,48.31
VIC,218,Indi,4105,Walwa,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,92,51.69
VIC,218,Indi,4106,Wandiligong,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,118,57.84
VIC,218,Indi,4106,Wandiligong,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,86,42.16
VIC,218,Indi,4107,Wangaratta,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,714,59.45
VIC,218,Indi,4107,Wangaratta,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,487,40.55
VIC,218,Indi,33124,Wangaratta PPVC,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,3559,52.25
VIC,218,Indi,33124,Wangaratta PPVC,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,3252,47.75
VIC,218,Indi,4110,Wangaratta West,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,616,55.7
VIC,218,Indi,4110,Wangaratta West,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,490,44.3
VIC,218,Indi,4111,West End,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,660,52.84
VIC,218,Indi,4111,West End,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,589,47.16
VIC,218,Indi,4120,West Wodonga,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,1037,57.1
VIC,218,Indi,4120,West Wodonga,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,779,42.9
VIC,218,Indi,46558,West Wodonga Victory,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,925,52.26
VIC,218,Indi,46558,West Wodonga Victory,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,845,47.74
VIC,218,Indi,4112,Whitfield,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,74,58.73
VIC,218,Indi,4112,Whitfield,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,52,41.27
VIC,218,Indi,4113,Whorouly,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,96,33.68
VIC,218,Indi,4113,Whorouly,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,189,66.32
VIC,218,Indi,4116,Wodonga,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,964,56.97
VIC,218,Indi,4116,Wodonga,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,728,43.03
VIC,218,Indi,4117,Wodonga Central,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,1400,58.75
VIC,218,Indi,4117,Wodonga Central,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,983,41.25
VIC,218,Indi,46756,Wodonga INTERSTATE PPVC,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,0,0
VIC,218,Indi,46756,Wodonga INTERSTATE PPVC,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,0,0
VIC,218,Indi,31542,Wodonga PPVC,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,5230,51.74
