2013 Federal Election House of Representatives First Preferences By Candidate By Polling Place for QLD [Event:17496 Phase:FinalResults Generated:2014-10-28T11:21:58 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
QLD,304,Blair,6355,Coominya,999,Informal,Informal,999,N,N,,Informal,61,1.83
QLD,304,Blair,32685,Divisional Office (PREPOLL),24847,DENMAN,Elwyn,1,N,N,FFP,Family First,0,0
QLD,304,Blair,32685,Divisional Office (PREPOLL),23727,NEUMANN,Shayne Kenneth,2,Y,Y,ALP,Australian Labor Party,0,0
QLD,304,Blair,32685,Divisional Office (PREPOLL),24330,CHORLEY,Dale,3,N,N,KAP,Katter's Australian Party,0,0
QLD,304,Blair,32685,Divisional Office (PREPOLL),23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,0,0
QLD,304,Blair,32685,Divisional Office (PREPOLL),23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,0,0
QLD,304,Blair,32685,Divisional Office (PREPOLL),23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,0,0
QLD,304,Blair,32685,Divisional Office (PREPOLL),23858,RUDKIN,Clare,7,N,N,GRN,The Greens,0,0
QLD,304,Blair,32685,Divisional Office (PREPOLL),23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,0,0
QLD,304,Blair,32685,Divisional Office (PREPOLL),999,Informal,Informal,999,N,N,,Informal,0,0
QLD,304,Blair,6358,East Ipswich,24847,DENMAN,Elwyn,1,N,N,FFP,Family First,29,-1.87
QLD,304,Blair,6358,East Ipswich,23727,NEUMANN,Shayne Kenneth,2,Y,Y,ALP,Australian Labor Party,592,-0.77
QLD,304,Blair,6358,East Ipswich,24330,CHORLEY,Dale,3,N,N,KAP,Katter's Australian Party,27,2.25
QLD,304,Blair,6358,East Ipswich,23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,9,0.75
QLD,304,Blair,6358,East Ipswich,23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,276,-5.21
QLD,304,Blair,6358,East Ipswich,23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,148,12.34
QLD,304,Blair,6358,East Ipswich,23858,RUDKIN,Clare,7,N,N,GRN,The Greens,95,-4.57
QLD,304,Blair,6358,East Ipswich,23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,23,1.92
QLD,304,Blair,6358,East Ipswich,999,Informal,Informal,999,N,N,,Informal,63,-2.91
QLD,304,Blair,6380,Eastern Heights,24847,DENMAN,Elwyn,1,N,N,FFP,Family First,62,-1.06
QLD,304,Blair,6380,Eastern Heights,23727,NEUMANN,Shayne Kenneth,2,Y,Y,ALP,Australian Labor Party,824,1.15
QLD,304,Blair,6380,Eastern Heights,24330,CHORLEY,Dale,3,N,N,KAP,Katter's Australian Party,35,1.89
QLD,304,Blair,6380,Eastern Heights,23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,9,0.49
QLD,304,Blair,6380,Eastern Heights,23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,602,-5.37
QLD,304,Blair,6380,Eastern Heights,23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,244,13.17
QLD,304,Blair,6380,Eastern Heights,23858,RUDKIN,Clare,7,N,N,GRN,The Greens,57,-7.07
QLD,304,Blair,6380,Eastern Heights,23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,19,1.03
QLD,304,Blair,6380,Eastern Heights,999,Informal,Informal,999,N,N,,Informal,114,-1.83
QLD,304,Blair,6360,Esk,24847,DENMAN,Elwyn,1,N,N,FFP,Family First,19,-3.31
QLD,304,Blair,6360,Esk,23727,NEUMANN,Shayne Kenneth,2,Y,Y,ALP,Australian Labor Party,407,-2.67
QLD,304,Blair,6360,Esk,24330,CHORLEY,Dale,3,N,N,KAP,Katter's Australian Party,38,3.27
QLD,304,Blair,6360,Esk,23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,4,0.34
