2013 Federal Election House of Representatives First Preferences By Candidate By Polling Place for WA [Event:17496 Phase:FinalResults Generated:2014-10-28T11:21:54 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
WA,235,Brand,7478,Calista,24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,51,2.3
WA,235,Brand,7478,Calista,23836,GORDIN,Donna,9,N,N,LP,Liberal,604,-3.44
WA,235,Brand,7478,Calista,999,Informal,Informal,999,N,N,,Informal,209,0.7
WA,235,Brand,7480,Cooloongup,24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,48,-0.06
WA,235,Brand,7480,Cooloongup,23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,221,9.82
WA,235,Brand,7480,Cooloongup,24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,1166,-0.16
WA,235,Brand,7480,Cooloongup,23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,1,0.04
WA,235,Brand,7480,Cooloongup,25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,10,0.44
WA,235,Brand,7480,Cooloongup,24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,7,0.31
WA,235,Brand,7480,Cooloongup,24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),154,-7.95
WA,235,Brand,7480,Cooloongup,24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,36,1.6
WA,235,Brand,7480,Cooloongup,23836,GORDIN,Donna,9,N,N,LP,Liberal,608,-1.33
WA,235,Brand,7480,Cooloongup,999,Informal,Informal,999,N,N,,Informal,203,1.71
WA,235,Brand,30226,Divisional Office (PREPOLL),24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,1,1.79
WA,235,Brand,30226,Divisional Office (PREPOLL),23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,3,5.36
WA,235,Brand,30226,Divisional Office (PREPOLL),24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,21,-12.5
WA,235,Brand,30226,Divisional Office (PREPOLL),23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,0,0
WA,235,Brand,30226,Divisional Office (PREPOLL),25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,0,0
WA,235,Brand,30226,Divisional Office (PREPOLL),24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,1,1.79
WA,235,Brand,30226,Divisional Office (PREPOLL),24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),7,8.65
WA,235,Brand,30226,Divisional Office (PREPOLL),24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,5,8.93
WA,235,Brand,30226,Divisional Office (PREPOLL),23836,GORDIN,Donna,9,N,N,LP,Liberal,18,-10.17
WA,235,Brand,30226,Divisional Office (PREPOLL),999,Informal,Informal,999,N,N,,Informal,4,-0.47
WA,235,Brand,32064,Golden Bay,24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,22,-0.72
WA,235,Brand,32064,Golden Bay,23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,71,6.95
WA,235,Brand,32064,Golden Bay,24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,340,-1.32
WA,235,Brand,32064,Golden Bay,23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,3,0.29
WA,235,Brand,32064,Golden Bay,25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,5,0.49
WA,235,Brand,32064,Golden Bay,24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,8,0.78
WA,235,Brand,32064,Golden Bay,24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),99,-5.34
WA,235,Brand,32064,Golden Bay,24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,12,1.17
WA,235,Brand,32064,Golden Bay,23836,GORDIN,Donna,9,N,N,LP,Liberal,462,-0.87
WA,235,Brand,32064,Golden Bay,999,Informal,Informal,999,N,N,,Informal,41,-1.57
WA,235,Brand,11894,Greenfields (Brand),24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,88,0.33
WA,235,Brand,11894,Greenfields (Brand),23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,129,8.72
WA,235,Brand,11894,Greenfields (Brand),24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,575,0.02
WA,235,Brand,11894,Greenfields (Brand),23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,6,0.41
WA,235,Brand,11894,Greenfields (Brand),25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,12,0.81
WA,235,Brand,11894,Greenfields (Brand),24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,16,1.08
