2013 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:17496 Phase:FinalResults Generated:2014-10-28T11:22:10 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,197,Aston,30188,Divisional Office (PREPOLL),23387,RAYMOND,Steve,3,N,N,GRN,The Greens,6,-4.79
VIC,197,Aston,30188,Divisional Office (PREPOLL),23474,TUDGE,Alan,4,Y,Y,LP,Liberal,137,6.4
VIC,197,Aston,30188,Divisional Office (PREPOLL),23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,7,3.18
VIC,197,Aston,30188,Divisional Office (PREPOLL),24975,FOSTER,Tony,6,N,N,FFP,Family First Party,2,-2.87
VIC,197,Aston,30188,Divisional Office (PREPOLL),23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,4,1.82
VIC,197,Aston,30188,Divisional Office (PREPOLL),999,Informal,Informal,999,N,N,,Informal,10,1.51
VIC,197,Aston,2950,Fairhills,23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,630,-9.02
VIC,197,Aston,2950,Fairhills,24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,13,0.78
VIC,197,Aston,2950,Fairhills,23387,RAYMOND,Steve,3,N,N,GRN,The Greens,117,-2.39
VIC,197,Aston,2950,Fairhills,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,688,2.66
VIC,197,Aston,2950,Fairhills,23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,94,5.61
VIC,197,Aston,2950,Fairhills,24975,FOSTER,Tony,6,N,N,FFP,Family First Party,75,2.33
VIC,197,Aston,2950,Fairhills,23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,58,0.76
VIC,197,Aston,2950,Fairhills,999,Informal,Informal,999,N,N,,Informal,98,-1.45
VIC,197,Aston,2951,Ferntree Gully West,23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,681,-9.06
VIC,197,Aston,2951,Ferntree Gully West,24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,15,0.74
VIC,197,Aston,2951,Ferntree Gully West,23387,RAYMOND,Steve,3,N,N,GRN,The Greens,176,-2.72
VIC,197,Aston,2951,Ferntree Gully West,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,895,5.31
VIC,197,Aston,2951,Ferntree Gully West,23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,127,6.26
VIC,197,Aston,2951,Ferntree Gully West,24975,FOSTER,Tony,6,N,N,FFP,Family First Party,70,1.15
VIC,197,Aston,2951,Ferntree Gully West,23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,66,-0.77
VIC,197,Aston,2951,Ferntree Gully West,999,Informal,Informal,999,N,N,,Informal,96,-0.27
VIC,197,Aston,31743,Heany Park,23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,1402,-5.74
VIC,197,Aston,31743,Heany Park,24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,25,0.63
VIC,197,Aston,31743,Heany Park,23387,RAYMOND,Steve,3,N,N,GRN,The Greens,139,-4.23
VIC,197,Aston,31743,Heany Park,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,2055,5.55
VIC,197,Aston,31743,Heany Park,23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,146,3.7
VIC,197,Aston,31743,Heany Park,24975,FOSTER,Tony,6,N,N,FFP,Family First Party,89,-2.25
VIC,197,Aston,31743,Heany Park,23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,92,2.33
VIC,197,Aston,31743,Heany Park,999,Informal,Informal,999,N,N,,Informal,245,0.39
VIC,197,Aston,31744,Karoo,23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,1003,-6.75
VIC,197,Aston,31744,Karoo,24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,17,0.52
VIC,197,Aston,31744,Karoo,23387,RAYMOND,Steve,3,N,N,GRN,The Greens,121,-3.79
VIC,197,Aston,31744,Karoo,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,1837,5.57
VIC,197,Aston,31744,Karoo,23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,116,3.52
VIC,197,Aston,31744,Karoo,24975,FOSTER,Tony,6,N,N,FFP,Family First Party,98,-2.06
