2013 Federal Election House of Representatives First Preferences By Candidate By Polling Place for NT [Event:17496 Phase:FinalResults Generated:2014-10-28T11:21:48 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NT,306,Lingiari,34133,Divisional Office (PREPOLL),24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,0,0
NT,306,Lingiari,34133,Divisional Office (PREPOLL),23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,2,11.76
NT,306,Lingiari,34133,Divisional Office (PREPOLL),24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,2,11.76
NT,306,Lingiari,34133,Divisional Office (PREPOLL),23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,3,-8.72
NT,306,Lingiari,34133,Divisional Office (PREPOLL),999,Informal,Informal,999,N,N,,Informal,0,-0.04
NT,306,Lingiari,65748,Freds Pass PPVC,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,18,-1.77
NT,306,Lingiari,65748,Freds Pass PPVC,24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,34,-3.66
NT,306,Lingiari,65748,Freds Pass PPVC,24971,GOULD,Alf,3,N,N,IND,Independent,19,2.21
NT,306,Lingiari,65748,Freds Pass PPVC,24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),466,9.37
NT,306,Lingiari,65748,Freds Pass PPVC,24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,11,1.28
NT,306,Lingiari,65748,Freds Pass PPVC,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,69,8.04
NT,306,Lingiari,65748,Freds Pass PPVC,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,7,0.82
NT,306,Lingiari,65748,Freds Pass PPVC,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,234,-6.95
NT,306,Lingiari,65748,Freds Pass PPVC,999,Informal,Informal,999,N,N,,Informal,33,-3.1
NT,306,Lingiari,8711,Gillen,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,22,-1.04
NT,306,Lingiari,8711,Gillen,24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,141,-4.95
NT,306,Lingiari,8711,Gillen,24971,GOULD,Alf,3,N,N,IND,Independent,33,1.81
NT,306,Lingiari,8711,Gillen,24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),872,10.12
NT,306,Lingiari,8711,Gillen,24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,40,2.19
NT,306,Lingiari,8711,Gillen,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,75,4.11
NT,306,Lingiari,8711,Gillen,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,67,3.67
NT,306,Lingiari,8711,Gillen,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,577,-3.01
NT,306,Lingiari,8711,Gillen,999,Informal,Informal,999,N,N,,Informal,122,-1.21
NT,306,Lingiari,8712,Home Island,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,37,14.48
NT,306,Lingiari,8712,Home Island,24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,4,1.1
NT,306,Lingiari,8712,Home Island,24971,GOULD,Alf,3,N,N,IND,Independent,1,0.5
NT,306,Lingiari,8712,Home Island,24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),7,-39.4
NT,306,Lingiari,8712,Home Island,24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,2,1.01
NT,306,Lingiari,8712,Home Island,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,3,1.51
NT,306,Lingiari,8712,Home Island,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,4,2.01
NT,306,Lingiari,8712,Home Island,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,141,19.71
NT,306,Lingiari,8712,Home Island,999,Informal,Informal,999,N,N,,Informal,33,9.85
NT,306,Lingiari,34176,Home Island PPVC,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,0,0
NT,306,Lingiari,34176,Home Island PPVC,24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,3,42.86
NT,306,Lingiari,34176,Home Island PPVC,24971,GOULD,Alf,3,N,N,IND,Independent,0,0
NT,306,Lingiari,34176,Home Island PPVC,24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),1,14.29
NT,306,Lingiari,34176,Home Island PPVC,24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,0,0
NT,306,Lingiari,34176,Home Island PPVC,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,1,14.29
NT,306,Lingiari,34176,Home Island PPVC,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,0,0
NT,306,Lingiari,34176,Home Island PPVC,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,2,28.57
NT,306,Lingiari,34176,Home Island PPVC,999,Informal,Informal,999,N,N,,Informal,0,0
NT,306,Lingiari,8713,Howard Springs,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,20,-1.69
NT,306,Lingiari,8713,Howard Springs,24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,94,-2.24
NT,306,Lingiari,8713,Howard Springs,24971,GOULD,Alf,3,N,N,IND,Independent,36,2.13
NT,306,Lingiari,8713,Howard Springs,24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),855,7.16
NT,306,Lingiari,8713,Howard Springs,24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,34,2.01
NT,306,Lingiari,8713,Howard Springs,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,130,7.68
NT,306,Lingiari,8713,Howard Springs,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,5,0.3
NT,306,Lingiari,8713,Howard Springs,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,519,-5.88
NT,306,Lingiari,8713,Howard Springs,999,Informal,Informal,999,N,N,,Informal,103,-2.04
NT,306,Lingiari,8714,Humpty Doo,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,35,-1.39
NT,306,Lingiari,8714,Humpty Doo,24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,105,-1.67
NT,306,Lingiari,8714,Humpty Doo,24971,GOULD,Alf,3,N,N,IND,Independent,51,2.24
NT,306,Lingiari,8714,Humpty Doo,24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),1137,10.47
NT,306,Lingiari,8714,Humpty Doo,24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,36,1.58
NT,306,Lingiari,8714,Humpty Doo,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,172,7.55
NT,306,Lingiari,8714,Humpty Doo,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,9,0.39
NT,306,Lingiari,8714,Humpty Doo,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,734,-9.54
NT,306,Lingiari,8714,Humpty Doo,999,Informal,Informal,999,N,N,,Informal,156,-0.45
NT,306,Lingiari,8715,Jabiru,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,4,-0.27
NT,306,Lingiari,8715,Jabiru,24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,27,-2.31
NT,306,Lingiari,8715,Jabiru,24971,GOULD,Alf,3,N,N,IND,Independent,3,1.23
NT,306,Lingiari,8715,Jabiru,24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),94,6.45
NT,306,Lingiari,8715,Jabiru,24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,2,0.82
NT,306,Lingiari,8715,Jabiru,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,20,8.23
NT,306,Lingiari,8715,Jabiru,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,1,0.41
NT,306,Lingiari,8715,Jabiru,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,92,-9.95
NT,306,Lingiari,8715,Jabiru,999,Informal,Informal,999,N,N,,Informal,14,-1.02
NT,306,Lingiari,65757,Jabiru INTERSTATE PPVC,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,0,0
NT,306,Lingiari,65757,Jabiru INTERSTATE PPVC,24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,0,0
NT,306,Lingiari,65757,Jabiru INTERSTATE PPVC,24971,GOULD,Alf,3,N,N,IND,Independent,0,0
NT,306,Lingiari,65757,Jabiru INTERSTATE PPVC,24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),0,0
NT,306,Lingiari,65757,Jabiru INTERSTATE PPVC,24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,0,0
NT,306,Lingiari,65757,Jabiru INTERSTATE PPVC,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,0,0
NT,306,Lingiari,65757,Jabiru INTERSTATE PPVC,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,0,0
NT,306,Lingiari,65757,Jabiru INTERSTATE PPVC,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,0,0
NT,306,Lingiari,65757,Jabiru INTERSTATE PPVC,999,Informal,Informal,999,N,N,,Informal,0,0
NT,306,Lingiari,34178,Jabiru PPVC,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,3,-6.37
NT,306,Lingiari,34178,Jabiru PPVC,24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,9,-7.24
NT,306,Lingiari,34178,Jabiru PPVC,24971,GOULD,Alf,3,N,N,IND,Independent,2,1.09
NT,306,Lingiari,34178,Jabiru PPVC,24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),48,-1.46
NT,306,Lingiari,34178,Jabiru PPVC,24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,1,0.54
NT,306,Lingiari,34178,Jabiru PPVC,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,10,5.43
NT,306,Lingiari,34178,Jabiru PPVC,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,0,0
NT,306,Lingiari,34178,Jabiru PPVC,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,111,20.03
NT,306,Lingiari,34178,Jabiru PPVC,999,Informal,Informal,999,N,N,,Informal,12,-2.03
NT,306,Lingiari,8717,Katherine,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,29,0.4
NT,306,Lingiari,8717,Katherine,24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,80,-5.3
NT,306,Lingiari,8717,Katherine,24971,GOULD,Alf,3,N,N,IND,Independent,17,1.36
NT,306,Lingiari,8717,Katherine,24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),593,3
NT,306,Lingiari,8717,Katherine,24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,32,2.55
NT,306,Lingiari,8717,Katherine,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,62,4.95
NT,306,Lingiari,8717,Katherine,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,17,1.36
NT,306,Lingiari,8717,Katherine,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,423,0.16
NT,306,Lingiari,8717,Katherine,999,Informal,Informal,999,N,N,,Informal,77,0.25
NT,306,Lingiari,12068,Katherine East,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,5,-1.53
